Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,Pb_category,x_pos,predicted_pbcutoff,score,predicted_class,predicted_weights,depth_mid,Pb_avg3,Mo_avg3,Au_avg3,As_avg3,Fe_avg3,Cu_avg3,S_avg3,Zn_avg3,predicted_xgboost
A07544,SOLVE040,471,481.0,18.13037279967789,0.011,271.0,48938.54116116503,9.6,182.4,14089.0,120.0,B,250–500,19,A,127.49168253968251,A,A,476.0,298.3333333333333,4.933333333333333,0.016499999999999997,18.086945135703676,66730.0,66.8,6116.333333333333,62.0,B
A08581,SOLVE040,481,491.0,18.13037279967789,0.0025,309.0,73120.0,2.6,2.0,370.0,32.0,B,250–500,19,A,142.9815873015873,A,A,486.0,353.3333333333333,7.0,0.009833333333333333,18.086945135703676,71090.0,62.666666666666664,5233.0,63.0,B
A07118,SOLVE040,491,501.0,18.13037279967789,0.016,480.0,69060.0,8.8,3.6,1240.0,37.0,B,250–500,19,A,223.47073015873013,A,A,496.0,441.0,5.6000000000000005,0.009166666666666665,18.086945135703676,71700.0,2.533333333333333,624.0,34.733333333333334,B
A07765,SOLVE040,501,511.0,18.13037279967789,0.009,534.0,72920.0,5.4,2.0,262.0,35.2,B,500–1000,19,A,247.35466666666665,A,A,506.0,487.3333333333333,6.466666666666668,0.012666666666666666,18.086945135703676,72813.33333333333,2.533333333333333,582.0,37.06666666666667,B
A07361,SOLVE040,511,521.0,18.13037279967789,0.013,448.0,76460.0,5.2,2.0,244.0,39.0,B,250–500,19,A,207.7112380952381,A,A,516.0,479.5333333333333,5.0,0.011000000000000001,18.086945135703676,74690.0,2.0,249.0,41.666666666666664,B
A07543,SOLVE040,521,531.0,18.13037279967789,0.011,456.6,48938.54116116503,4.4,2.0,241.0,50.8,B,250–500,19,A,211.44088888888885,A,A,526.0,396.8666666666666,4.066666666666667,0.012333333333333333,18.086945135703676,74170.0,2.1333333333333333,217.66666666666666,46.53333333333333,B
A07360,SOLVE040,531,541.0,18.13037279967789,0.013,286.0,71880.0,2.6,2.4,168.0,49.8,B,250–500,19,A,132.3969523809524,A,A,536.0,332.8666666666667,3.1333333333333333,0.011666666666666665,18.086945135703676,73860.0,2.1333333333333333,152.0,47.86666666666667,B
A07541,SOLVE040,541,551.0,18.13037279967789,0.011,256.0,75840.0,2.4,2.0,47.0,43.0,B,250–500,19,A,118.52977777777778,A,A,546.0,246.33333333333334,2.1333333333333333,0.01,18.086945135703676,71380.0,2.1333333333333333,92.66666666666667,42.800000000000004,B
A08217,SOLVE040,551,561.0,18.13037279967789,0.006,197.0,66420.0,1.4,2.0,63.0,35.6,B,100–250,19,A,91.08406349206349,A,A,556.0,195.6,1.7333333333333332,0.011000000000000001,18.086945135703676,70146.66666666667,2.0,53.333333333333336,38.4,B
A07117,SOLVE040,561,571.0,18.13037279967789,0.016,133.8,68180.0,1.4,2.0,50.0,36.6,B,100–250,19,B,61.99453968253969,A,A,566.0,206.26666666666665,1.4,0.011000000000000001,18.086945135703676,67506.66666666667,2.0,54.333333333333336,34.666666666666664,B
A07542,SOLVE040,571,581.0,18.13037279967789,0.011,288.0,67920.0,1.4,2.0,50.0,31.8,B,250–500,19,A,132.9742222222222,A,A,576.0,194.26666666666665,1.8,0.013666666666666667,18.086945135703676,68406.66666666667,2.0,49.666666666666664,32.800000000000004,B
A07284,SOLVE040,581,591.0,18.13037279967789,0.014,161.0,69120.0,2.6,2.0,49.0,30.0,B,100–250,19,A,74.85752380952381,A,A,586.0,248.79999999999998,2.6666666666666665,0.015,18.086945135703676,65500.0,2.1333333333333333,78.66666666666667,30.933333333333334,B
A06829,SOLVE040,591,601.0,18.13037279967789,0.02,297.4,59460.0,4.0,2.4,137.0,31.0,B,250–500,19,A,138.0463492063492,A,A,596.0,207.46666666666667,3.3333333333333335,0.015333333333333332,18.086945135703676,60173.333333333336,2.1333333333333333,78.66666666666667,26.200000000000003,B
A07461,SOLVE040,601,611.0,18.13037279967789,0.012,164.0,51940.0,3.4,2.0,50.0,17.6,B,100–250,19,A,76.46653968253968,A,A,606.0,214.9333333333333,3.1333333333333333,0.018666666666666665,18.086945135703676,55153.333333333336,2.1333333333333333,79.0,21.733333333333334,B
A06584,SOLVE040,611,621.0,18.13037279967789,0.024,183.4,54060.0,2.0,2.0,50.0,16.6,B,100–250,19,A,84.99974603174603,A,A,616.0,210.20000000000002,2.466666666666667,0.022000000000000002,18.086945135703676,52646.666666666664,2.0,50.0,16.933333333333337,B
A06247,SOLVE040,621,631.0,18.13037279967789,0.03,283.2,51940.0,2.0,2.0,50.0,16.6,B,250–500,19,A,130.94095238095235,A,A,626.0,207.73333333333335,2.066666666666667,0.035333333333333335,18.086945135703676,51040.0,2.0,50.0,16.266666666666666,B
A05285,SOLVE040,631,641.0,18.13037279967789,0.052,156.6,47120.0,2.2,2.0,50.0,15.6,B,100–250,19,B,72.72749206349205,A,A,636.0,209.20000000000002,1.9333333333333336,0.03466666666666666,18.086945135703676,51600.0,2.0,50.0,14.733333333333334,B
A06702,SOLVE040,641,651.0,18.13037279967789,0.022,187.8,55740.0,1.6,2.0,50.0,12.0,B,100–250,19,A,86.9103492063492,A,A,646.0,206.9333333333333,1.9333333333333336,0.031999999999999994,18.086945135703676,53760.0,2.2666666666666666,45.666666666666664,14.266666666666666,B
A06700,SOLVE040,651,661.0,18.13037279967789,0.022,276.4,58420.0,2.0,2.8,37.0,15.2,B,250–500,19,A,127.80876190476188,A,A,656.0,267.5333333333333,1.8,0.023666666666666666,18.086945135703676,57206.666666666664,2.2666666666666666,45.666666666666664,14.399999999999999,B
A06381,SOLVE040,661,671.0,18.13037279967789,0.027,338.4,57460.0,1.8,2.0,50.0,16.0,B,250–500,19,A,156.2925714285714,A,A,666.0,430.93333333333334,3.466666666666667,0.028666666666666663,18.086945135703676,58026.666666666664,2.2666666666666666,235.66666666666666,21.933333333333334,B
A05858,SOLVE040,671,681.0,18.13037279967789,0.037,678.0,58200.0,6.6,2.0,620.0,34.6,B,500–1000,19,A,313.99034920634915,A,A,676.0,602.8000000000001,6.533333333333334,0.04566666666666667,18.086945135703676,51700.0,2.533333333333333,714.6666666666666,28.26666666666667,B
A04649,SOLVE040,681,691.0,18.13037279967789,0.073,792.0,39440.0,11.2,3.6,1474.0,34.2,B,500–1000,19,A,367.7899682539682,A,A,686.0,648.0,8.133333333333333,0.056666666666666664,18.086945135703676,51700.0,2.533333333333333,753.0,33.26666666666667,B
A05039,SOLVE040,691,701.0,18.13037279967789,0.06,474.0,57460.0,6.6,2.0,165.0,31.0,B,250–500,19,A,220.09142857142854,A,A,696.0,579.3333333333334,10.799999999999999,0.05933333333333334,18.086945135703676,47600.0,3.466666666666667,671.6666666666666,34.53333333333334,B
A05516,SOLVE040,701,711.0,18.13037279967789,0.045,472.0,45900.0,14.6,4.8,376.0,38.4,B,250–500,19,A,221.4526984126984,A,A,706.0,456.0,10.133333333333333,0.043666666666666666,18.086945135703676,53433.333333333336,4.533333333333334,658.0,36.333333333333336,B
A06454,SOLVE040,711,721.0,18.13037279967789,0.026,422.0,56940.0,9.2,6.8,1433.0,39.6,B,250–500,19,A,196.88914285714284,A,A,716.0,344.8666666666666,10.133333333333333,0.026333333333333337,18.086945135703676,53586.666666666664,6.0,696.3333333333334,38.6,B
A07892,SOLVE040,721,731.0,18.13037279967789,0.008,140.6,57920.0,6.6,6.4,280.0,37.8,B,100–250,19,B,66.60838095238095,A,A,726.0,282.53333333333336,7.733333333333334,0.01633333333333334,18.086945135703676,58820.0,6.3999999999999995,721.6666666666666,36.93333333333333,B
A07198,SOLVE040,731,741.0,18.13037279967789,0.015,285.0,61600.0,7.4,6.0,452.0,33.4,B,250–500,19,A,133.30857142857138,A,A,736.0,443.8666666666666,11.666666666666666,0.023666666666666673,18.086945135703676,57853.333333333336,8.666666666666666,981.3333333333334,53.73333333333333,B
A05430,SOLVE040,741,751.0,18.13037279967789,0.048,906.0,54040.0,21.0,13.6,2212.0,90.0,B,500–1000,19,A,423.05980952380946,A,A,746.0,643.3333333333334,16.133333333333336,0.03100000000000001,18.086945135703676,54953.333333333336,8.133333333333335,1237.3333333333333,50.6,B
A06244,SOLVE040,751,761.0,18.13037279967789,0.03,739.0,49220.0,20.0,4.8,1048.0,28.4,B,500–1000,19,A,345.8965079365079,A,A,756.0,590.0,17.8,0.029,18.086945135703676,56560.0,7.066666666666667,1170.6666666666667,50.666666666666664,A
A07757,SOLVE040,761,771.0,18.13037279967789,0.009,125.0,66420.0,12.4,2.8,252.0,33.6,B,100–250,19,B,61.0848253968254,A,A,766.0,357.93333333333334,12.466666666666669,0.019333333333333338,18.086945135703676,58800.0,5.066666666666666,691.3333333333334,32.266666666666666,B
A06887,SOLVE040,771,781.0,18.13037279967789,0.019,209.8,60760.0,5.0,7.6,774.0,34.8,B,100–250,19,A,98.008,A,A,776.0,405.59999999999997,12.4,0.022000000000000006,18.086945135703676,61026.666666666664,8.0,1100.6666666666667,52.46666666666667,B
A05836,SOLVE040,781,791.0,18.13037279967789,0.038,882.0,55900.0,19.8,13.6,2276.0,89.0,B,500–1000,19,A,411.66679365079364,A,A,786.0,628.6,15.133333333333335,0.035,18.086945135703676,57420.0,10.133333333333333,1676.0,57.86666666666667,B
A05427,SOLVE040,791,801.0,18.13037279967789,0.048,794.0,55600.0,20.6,9.2,1978.0,49.8,B,500–1000,19,A,371.3899682539682,A,A,796.0,830.6666666666666,19.933333333333334,0.04333333333333334,18.086945135703676,57686.666666666664,9.733333333333333,2274.6666666666665,63.333333333333336,B
A05563,SOLVE040,801,811.0,18.13037279967789,0.044,816.0,61560.0,19.4,6.4,2570.0,51.2,B,500–1000,19,A,381.17307936507933,A,A,806.0,964.0,22.266666666666666,0.05400000000000001,18.086945135703676,58980.0,7.066666666666666,2242.6666666666665,144.93333333333334,B
A04737,SOLVE040,811,821.0,18.13037279967789,0.07,1282.0,59780.0,26.8,5.6,2180.0,333.8,A,1000–2000,19,A,597.8019047619047,A,A,816.0,830.3333333333334,18.866666666666667,0.04433333333333334,18.086945135703676,56240.0,5.333333333333333,1927.3333333333333,142.33333333333334,A
A06883,SOLVE040,821,831.0,18.13037279967789,0.019,393.0,47380.0,10.4,4.0,1032.0,42.0,A,250–500,19,A,183.88101587301585,A,A,826.0,739.1333333333333,17.133333333333333,0.038666666666666676,18.086945135703676,58766.666666666664,5.066666666666666,1246.6666666666667,137.0,A
A06378,SOLVE040,831,841.0,18.13037279967789,0.027,542.4,69140.0,14.2,5.6,528.0,35.2,A,500–1000,19,A,253.7401904761905,A,A,836.0,901.8000000000001,32.93333333333333,0.053333333333333344,18.086945135703676,60426.666666666664,5.2,1176.6666666666667,37.93333333333334,A
A03842,SOLVE040,841,851.0,18.13037279967789,0.114,1770.0,64760.0,74.2,6.0,1970.0,36.6,A,1000–2000,19,A,835.9908571428571,A,A,846.0,1203.4666666666667,45.666666666666664,0.06833333333333334,18.086945135703676,66013.33333333333,6.133333333333333,1162.6666666666667,32.86666666666667,A
A04910,SOLVE040,851,861.0,18.13037279967789,0.064,1298.0,64140.0,48.6,6.8,990.0,26.8,A,1000–2000,19,A,611.3940317460317,A,A,856.0,1319.3333333333333,61.06666666666666,0.07600000000000001,18.086945135703676,63606.666666666664,6.133333333333333,1264.6666666666667,32.4,A
A05357,SOLVE040,861,871.0,18.13037279967789,0.05,890.0,61920.0,60.4,5.6,834.0,33.8,A,500–1000,19,A,426.9523809523809,A,A,866.0,1080.6666666666667,46.13333333333333,0.06333333333333334,18.086945135703676,59746.666666666664,6.266666666666667,1091.3333333333333,34.13333333333333,A
A04602,SOLVE040,871,881.0,18.13037279967789,0.076,1054.0,53180.0,29.4,6.4,1450.0,41.8,A,1000–2000,19,A,493.59390476190464,A,A,876.0,1374.6666666666667,77.73333333333333,0.07,18.086945135703676,62286.666666666664,6.3999999999999995,4991.333333333333,58.20000000000001,A
A04411,SOLVE040,881,891.0,18.13037279967789,0.084,2180.0,71760.0,143.4,7.2,12690.0,99.0,A,2000–4000,19,A,1044.4848253968253,A,A,886.0,2118.6666666666665,100.33333333333333,0.10733333333333335,18.086945135703676,55880.0,8.133333333333335,9190.0,66.46666666666667,A
A03244,SOLVE040,891,901.0,18.13037279967789,0.162,3122.0,42700.0,128.2,10.8,13430.0,58.6,A,2000–4000,19,A,1473.7808253968253,A,A,896.0,2345.3333333333335,120.0,0.11066666666666669,18.086945135703676,46300.0,20.466666666666665,10510.0,237.79999999999998,A
A04375,SOLVE040,901,911.0,18.13037279967789,0.086,1734.0,24440.0,88.4,43.4,5410.0,555.8,A,1000–2000,19,A,823.4694603174603,A,A,906.0,1793.3333333333333,80.93333333333332,0.112,18.086945135703676,32326.666666666668,20.866666666666667,7720.0,217.73333333333332,A
A04334,SOLVE040,911,921.0,18.13037279967789,0.088,524.0,29840.0,26.2,8.4,4320.0,38.8,A,500–1000,19,A,248.7144126984127,A,A,916.0,1012.6666666666666,45.73333333333334,0.13933333333333334,18.086945135703676,27226.666666666668,21.133333333333333,4476.666666666667,211.19999999999996,A
A02521,SOLVE040,921,931.0,18.13037279967789,0.244,780.0,27400.0,22.6,11.6,3700.0,39.0,A,500–1000,19,A,365.56673015873014,A,A,926.0,702.6666666666666,21.066666666666666,0.47800000000000004,18.086945135703676,32873.333333333336,9.200000000000001,5492.0,40.53333333333333,A
A00262,SOLVE040,931,941.0,18.13037279967789,1.102,804.0,41380.0,14.4,7.6,8456.0,43.8,A,500–1000,19,A,374.48939682539685,A,A,936.0,855.3333333333334,27.733333333333334,0.47600000000000003,18.086945135703676,33966.666666666664,7.6000000000000005,4478.0,40.06666666666666,A
A04453,SOLVE040,941,951.0,18.13037279967789,0.082,982.0,33120.0,46.2,3.6,1278.0,37.4,A,500–1000,19,A,465.25257142857134,A,A,946.0,931.3333333333334,23.26666666666667,0.44333333333333336,18.086945135703676,40026.666666666664,15.933333333333332,5218.0,56.06666666666666,A
A03433,SOLVE040,951,961.0,18.13037279967789,0.146,1008.0,45580.0,9.2,36.6,5920.0,87.0,A,1000–2000,19,A,466.66565079365085,A,A,956.0,896.0,20.666666666666668,0.10133333333333333,18.086945135703676,40806.666666666664,15.0,2668.6666666666665,48.133333333333326,A
A04599,SOLVE040,961,971.0,18.13037279967789,0.076,698.0,43720.0,6.6,4.8,808.0,20.0,A,500–1000,19,A,323.2066031746031,A,A,966.0,843.3333333333334,8.266666666666666,0.11399999999999999,18.086945135703676,46633.333333333336,15.533333333333333,2892.6666666666665,44.133333333333326,A
A03757,SOLVE040,971,981.0,18.13037279967789,0.12,824.0,50600.0,9.0,5.2,1950.0,25.4,A,500–1000,19,A,381.9034920634921,A,A,976.0,1017.3333333333334,9.066666666666666,0.11066666666666668,18.086945135703676,48326.666666666664,5.333333333333333,1882.6666666666667,22.73333333333333,A
A03556,SOLVE040,981,991.0,18.13037279967789,0.136,1530.0,50660.0,11.6,6.0,2890.0,22.8,A,1000–2000,19,A,707.6345396825396,A,A,986.0,1442.6666666666667,13.333333333333334,0.13533333333333333,18.086945135703676,45293.333333333336,4.8,2910.0,24.099999999999994,A
A03389,SOLVE040,991,1001.0,18.13037279967789,0.15,1974.0,34620.0,19.4,3.2,3890.0,59.582380503400906,A,1000–2000,19,A,914.2476190476189,A,A,996.0,1642.0,14.333333333333334,0.14733333333333334,18.086945135703676,40886.666666666664,4.0,3110.0,16.599999999999994,A
A03316,SOLVE040,1001,1011.0,18.13037279967789,0.156,1422.0,37380.0,12.0,2.8,2550.0,10.4,A,1000–2000,19,A,658.0396190476191,A,A,1006.0,2499.3333333333335,24.399999999999995,0.16666666666666666,18.086945135703676,38106.666666666664,5.333333333333333,3793.3333333333335,19.699999999999996,A
A02930,SOLVE040,1011,1021.0,18.13037279967789,0.194,4102.0,42320.0,41.8,10.0,4940.0,29.0,A,>4000,19,A,1900.214349206349,A,A,1016.0,2285.3333333333335,131.66666666666666,0.17333333333333334,18.086945135703676,48560.0,8.266666666666667,16083.333333333334,38.13333333333333,A
A03157,SOLVE040,1021,1031.0,18.13037279967789,0.17,1332.0,65980.0,341.2,12.0,40760.0,75.0,A,1000–2000,19,A,710.671746031746,A,A,1026.0,2040.0,139.86666666666667,0.17466666666666666,18.086945135703676,49580.0,11.6,22726.666666666668,153.20000000000002,A
A03268,SOLVE040,1031,1041.0,18.13037279967789,0.16,686.0,40440.0,36.6,12.8,22480.0,355.6,A,500–1000,19,A,326.2755555555555,A,A,1036.0,754.6666666666666,128.6,0.12133333333333333,18.086945135703676,47920.0,9.733333333333334,21393.333333333332,151.53333333333333,A
A05995,SOLVE040,1041,1051.0,18.13037279967789,0.034,246.0,37340.0,8.0,4.4,940.0,24.0,A,100–250,19,A,115.53244444444441,A,A,1046.0,473.0,18.733333333333334,0.08533333333333333,18.086945135703676,37853.333333333336,6.666666666666667,8160.666666666667,132.53333333333333,A
A04943,SOLVE040,1051,1061.0,18.13037279967789,0.062,487.0,35780.0,11.6,2.8,1062.0,18.0,A,250–500,19,A,227.50463492063489,A,A,1056.0,408.3333333333333,13.533333333333333,0.04800000000000001,18.086945135703676,37300.0,3.1999999999999997,977.3333333333334,19.599999999999998,A
A05400,SOLVE040,1061,1071.0,18.13037279967789,0.048,492.0,38780.0,21.0,2.4,930.0,16.8,A,250–500,19,A,232.4883809523809,A,A,1066.0,560.3333333333334,25.933333333333337,0.057999999999999996,18.086945135703676,38313.333333333336,2.4,1129.3333333333333,18.400000000000002,A
A04883,SOLVE040,1071,1081.0,18.13037279967789,0.064,702.0,40380.0,45.2,2.0,1396.0,20.4,A,500–1000,19,A,336.0733968253968,A,A,1076.0,819.3333333333334,37.666666666666664,0.084,18.086945135703676,41993.333333333336,2.1333333333333333,1292.0,19.0,A
A03510,SOLVE040,1081,1091.0,18.13037279967789,0.14,1264.0,46820.0,46.8,2.0,1550.0,19.8,A,1000–2000,19,A,595.248253968254,A,A,1086.0,1032.6666666666667,35.666666666666664,0.10866666666666668,18.086945135703676,43600.0,2.0,1408.6666666666667,17.2,A
A03725,SOLVE040,1091,1101.0,18.13037279967789,0.122,1132.0,48938.54116116503,15.0,2.0,1280.0,11.4,A,1000–2000,19,A,525.3960634920634,A,A,1096.0,1336.0,24.066666666666666,0.12866666666666668,18.086945135703676,39090.0,2.0,1916.6666666666667,17.066666666666666,A
A03697,SOLVE040,1101,1111.0,18.13037279967789,0.124,1612.0,31360.0,10.4,2.0,2920.0,20.0,A,1000–2000,19,A,745.0346666666666,A,A,1106.0,1556.0,10.933333333333332,0.14666666666666667,18.086945135703676,32810.0,2.0,2990.0,16.666666666666668,A
A02929,SOLVE040,1111,1121.0,18.13037279967789,0.194,1924.0,34260.0,7.4,2.0,4770.0,18.6,A,1000–2000,19,A,887.814349206349,A,A,1116.0,1809.3333333333333,10.466666666666667,0.16733333333333333,18.086945135703676,35353.333333333336,2.0,3690.0,18.133333333333336,A
A03016,SOLVE040,1121,1131.0,18.13037279967789,0.184,1892.0,40440.0,13.6,2.0,3380.0,15.8,A,1000–2000,19,A,874.8530793650793,A,A,1126.0,1676.6666666666667,10.200000000000001,0.16533333333333333,18.086945135703676,40433.333333333336,2.4,4923.333333333333,27.46666666666667,A
A03781,SOLVE040,1131,1141.0,18.13037279967789,0.118,1214.0,46600.0,9.6,3.2,6620.0,48.0,A,1000–2000,19,A,561.5982222222223,A,A,1136.0,1363.3999999999999,12.733333333333334,0.13133333333333333,18.086945135703676,42226.666666666664,2.4,4643.333333333333,32.6,A
A04232,SOLVE040,1141,1151.0,18.13037279967789,0.092,984.2,39640.0,15.0,2.0,3930.0,34.0,A,500–1000,19,A,457.35352380952384,A,A,1146.0,923.4,9.466666666666667,0.11733333333333333,18.086945135703676,42746.666666666664,2.9333333333333336,4943.333333333333,37.800000000000004,A
A03472,SOLVE040,1771,1781.0,18.13037279967789,0.142,572.0,42000.0,3.8,3.6,4280.0,31.4,A,500–1000,19,A,264.42336507936506,A,A,1776.0,1081.3999999999999,8.266666666666667,0.24066666666666667,18.086945135703676,41853.333333333336,3.066666666666667,3653.3333333333335,32.0,A
A01246,SOLVE040,1781,1791.0,18.13037279967789,0.488,1688.0,43920.0,6.0,3.6,2750.0,30.6,A,1000–2000,19,A,778.8540952380952,A,A,1786.0,994.0,4.266666666666667,0.3026666666666667,18.086945135703676,40706.666666666664,3.466666666666667,2655.3333333333335,30.46666666666667,A
A02269,SOLVE040,1791,1801.0,18.13037279967789,0.278,722.0,36200.0,3.0,3.2,936.0,29.4,A,500–1000,19,A,333.27695238095237,A,A,1796.0,1211.3333333333333,4.5,0.294,18.086945135703676,40140.0,3.466666666666667,2088.6666666666665,30.26666666666667,A
A03806,SOLVE040,1801,1811.0,18.13037279967789,0.116,1224.0,40300.0,17.19121062129759,3.6,2580.0,30.8,A,1000–2000,19,A,788.8412444444444,A,A,1806.0,989.3333333333334,3.2,0.23866666666666667,18.086945135703676,38026.666666666664,3.733333333333334,1688.6666666666667,31.53333333333333,A
A01986,SOLVE040,1811,1821.0,18.13037279967789,0.322,1022.0,37580.0,3.4,4.4,1550.0,34.4,A,1000–2000,19,A,471.4976507936508,A,A,1816.0,1142.0,3.2,0.19933333333333333,18.086945135703676,37340.0,4.0,2133.3333333333335,32.4,A
A03266,SOLVE040,1821,1831.0,18.13037279967789,0.16,1180.0,34140.0,3.0,4.0,2270.0,32.0,A,1000–2000,19,A,544.072380952381,A,A,1826.0,926.0,3.1999999999999997,0.17533333333333334,18.086945135703676,37046.666666666664,5.2,2590.0,37.800000000000004,A
A05539,SOLVE040,1831,1841.0,18.13037279967789,0.044,576.0,39420.0,3.2,7.2,3950.0,47.0,A,500–1000,19,A,266.0683174603174,A,A,1836.0,895.3333333333334,3.533333333333333,0.08666666666666667,18.086945135703676,41166.666666666664,5.066666666666666,4456.666666666667,43.06666666666667,A
