,Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,x_pos
1058,A04149,SOLVE052,421,431.0,15.8,0.097,2375.6,53980.0,50.4,13.2,2878.0,35.6,A,29
1059,A05461,SOLVE052,431,441.0,18.6,0.046,1514.6,54920.0,18.6,13.8,2394.0,30.4,A,29
1060,A04980,SOLVE052,441,451.0,20.4,0.061,1618.8,54260.0,49.2,35.4,6670.0,84.8,A,29
1061,A07576,SOLVE052,451,461.0,9.0,0.01,1158.0,56200.0,29.2,13.8,1450.0,51.2,A,29
1062,A07820,SOLVE052,461,471.0,9.4,0.008,783.6,58420.0,7.4,9.6,316.0,34.0,A,29
1063,A07156,SOLVE052,471,481.0,16.6,0.015,955.0,58500.0,8.4,14.8,4266.0,73.2,A,29
1064,A05707,SOLVE052,481,491.0,12.0,0.04,1895.0,58820.0,19.8,14.6,5908.0,59.8,A,29
1065,A06537,SOLVE052,491,501.0,,0.024,811.2,61720.0,22.4,3.0,1026.0,26.6,A,29
1066,A04468,SOLVE052,501,511.0,,0.081,962.8,57380.0,22.2,5.6,5472.0,27.2,A,29
1067,A03584,SOLVE052,511,521.0,,0.134,1845.4,59360.0,34.8,15.8,8374.0,203.2,A,29
1068,A05202,SOLVE052,521,531.0,,0.054,1186.6,38980.0,13.6,6.4,2224.0,35.8,A,29
1069,A01883,SOLVE052,531,541.0,,0.34,671.6,47400.0,14.0,201.8,5210.0,255.6,A,29
1070,A02742,SOLVE052,541,547.4,,0.214375,1005.9375,49862.5,10.4375,14.625,8765.625,79.875,A,29
1071,A08152,SOLVE055,301,311.0,37.4,0.006,25.8,35460.0,3.0,8.4,17190.0,82.0,A,30
1072,A07386,SOLVE055,311,319.32,,,,,,,,,A,30
1073,A04998,SOLVE056,421,431.0,1.0,0.06,1315.4,46780.0,72.8,3.4,806.0,29.8,A,31
1074,A02740,SOLVE056,431,441.0,1.0,0.216,1982.0,54820.0,59.0,3.6,1576.0,25.8,A,31
1075,A05224,SOLVE056,441,451.0,1.2,0.053,1766.8,55180.0,120.4,3.0,1766.0,24.0,A,31
1076,A06196,SOLVE056,451,461.0,4.2,0.03,675.6,59780.0,31.2,3.6,1190.0,30.6,A,31
1077,A05695,SOLVE056,461,471.0,1.0,0.04,1019.4,55820.0,50.8,4.2,2238.0,33.2,A,31
1078,A05187,SOLVE056,471,481.0,1.0,0.054,1431.8,51180.0,44.4,4.0,1318.0,30.4,A,31
1079,A05327,SOLVE056,481,491.0,1.0,0.05,1723.8,56240.0,57.6,3.6,1906.0,33.4,A,31
1080,A04850,SOLVE057,611,616.4,12.0,0.065185185,1641.814815,68748.14815,77.07407407,8.296296296,1575.185185,36.25925926,A,32
1081,A06544,SOLVE064,371,381.0,10.0,0.024,95.2,33000.0,3.0,9.8,106.0,32.8,A,33
1082,A05266,SOLVE064,381,391.0,16.2,0.052,133.8,42940.0,3.0,8.2,346.0,34.4,A,33
1083,A05025,SOLVE064,391,401.0,24.2,0.06,1781.6,47700.0,8.8,15.4,3910.0,46.0,A,33
1084,A04553,SOLVE064,401,411.0,11.4,0.078,2215.0,43420.0,33.0,14.8,4046.0,51.8,A,33
1085,A03731,SOLVE064,411,421.0,15.2,0.122,520.6,41740.0,3.8,34.4,2142.0,54.2,A,33
1086,A05338,SOLVE064,421,431.0,2.8,0.05,325.2,39120.0,3.0,10.2,226.0,36.8,A,33
1087,A06215,SOLVE064,431,441.0,1.2,0.03,2150.8,25020.0,3.0,3.8,764.0,24.8,A,33
1088,A06114,SOLVE064,441,451.0,1.0,0.032,1045.6,40780.0,3.0,3.0,326.0,25.4,A,33
1089,A04950,SOLVE064,451,461.0,1.0,0.062,319.4,52340.0,3.0,3.0,66.0,28.2,A,33
1090,A05204,SOLVE064,461,471.0,1.0,0.054,347.8,53460.0,3.0,3.0,74.0,43.2,A,33
1091,A04688,SOLVE064,471,481.0,2.2,0.072,797.4,56100.0,3.8,8.2,1967.0,52.2,A,33
1092,A05267,SOLVE064,481,491.0,1.0,0.052,83.6,43960.0,3.0,3.0,26.0,33.0,A,33
1093,A04648,SOLVE064,491,501.0,29.2,0.073,704.8,74860.0,21.8,6.8,39612.0,87.4,A,33
1094,A06008,SOLVE064,501,511.0,1.0,0.034,1847.8,57100.0,21.6,3.0,950.0,23.8,A,33
1095,A07328,SOLVE064,511,521.0,1.0,0.013,632.4,57780.0,9.2,3.0,1270.0,29.0,A,33
1096,A07084,SOLVE064,521,531.0,5.2,0.016,279.2,55900.0,7.8,3.0,962.0,29.8,A,33
1097,A04209,SOLVE064,531,541.0,31.2,0.094,1152.2,70580.0,22.4,20.6,7874.0,175.2,A,33
1098,A04780,SOLVE064,541,551.0,8.6,0.068,283.2,58360.0,4.8,15.4,180.0,60.6,A,33
1099,A04330,SOLVE064,551,561.0,4.2,0.088,127.8,57160.0,3.0,13.8,72.0,46.4,A,33
1100,A03453,SOLVE064,561,571.0,8.8,0.144,2556.0,50600.0,5.0,13.6,808.0,48.8,A,33
1101,A06056,SOLVE064,571,581.0,8.8,0.033,1422.6,40780.0,3.0,11.0,510.0,69.6,A,33
1102,A04899,SOLVE064,581,591.0,2.4,0.064,503.8,29560.0,3.0,9.0,178.0,48.0,A,33
1103,A05339,SOLVE064,591,601.0,5.6,0.05,250.4,23920.0,3.0,9.4,76.0,36.8,A,33
1104,A07243,SOLVE064,601,611.0,12.0,0.014,66.2,19440.0,3.0,5.2,32.0,35.6,A,33
1105,A04451,SOLVE064,611,621.0,7.8,0.082,2128.2,64160.0,4.4,12.6,552.0,46.2,A,33
1106,A06318,SOLVE064,621,631.0,8.6,0.028,81.8,36460.0,3.0,10.8,44.0,42.6,A,33
1107,A05141,SOLVE064,631,641.0,4.2,0.056,952.2,56560.0,3.0,12.6,286.0,40.6,A,33
1108,A06316,SOLVE064,641,651.0,3.2,0.028,2070.0,50040.0,6.8,11.6,2348.0,42.4,A,33
1109,A07081,SOLVE064,651,661.0,4.6,0.016,841.8,46900.0,8.6,9.6,4594.0,56.2,A,33
1110,A06005,SOLVE064,661,671.0,6.6,0.034,1448.8,53740.0,8.8,13.0,6242.0,42.6,A,33
1111,A03292,SOLVE064,671,681.0,21.6,0.158,1950.8,63160.0,34.2,75.4,11818.0,683.6,A,33
1112,A04635,SOLVE064,681,691.0,6.8,0.074,1274.6,57700.0,5.6,15.2,1278.0,48.4,A,33
1113,A04284,SOLVE064,691,701.0,4.0,0.09,799.0,66020.0,3.0,14.6,644.0,36.0,A,33
1114,A05024,SOLVE064,701,711.0,6.2,0.06,1968.0,71780.0,22.6,17.0,1716.0,35.0,A,33
1115,A04729,SOLVE064,711,721.0,2.4,0.07,1215.2,55340.0,5.8,3.0,812.0,40.4,A,33
1116,A03877,SOLVE064,721,731.0,1.6,0.112,2217.0,59100.0,5.8,3.6,1356.0,36.8,A,33
1117,A04687,SOLVE064,731,741.0,1.6,0.072,1780.2,53440.0,8.2,5.2,2548.0,63.6,A,33
1118,A03985,SOLVE064,741,751.0,1.8,0.106,1621.6,64900.0,10.0,6.0,1496.0,34.8,A,33
1119,A05626,SOLVE064,751,761.0,1.6,0.042,1191.8,66920.0,4.4,3.4,512.0,29.8,A,33
1120,A05811,SOLVE064,761,771.0,3.2,0.038,1216.2,68900.0,4.6,19.4,5968.0,71.2,A,33
1121,A06213,SOLVE064,771,781.0,2.2,0.03,640.8,64620.0,4.6,6.0,858.0,47.6,A,33
1122,A06542,SOLVE064,781,791.0,2.8,0.024,583.6,55620.0,6.4,7.8,848.0,46.2,A,33
1123,A05808,SOLVE064,791,801.0,3.0,0.038,765.2,48520.0,3.6,4.0,770.0,38.2,A,33
1124,A04204,SOLVE064,801,811.0,9.2,0.094,7545.4,56260.0,13.0,16.2,16490.0,67.0,A,33
1125,A04027,SOLVE064,811,821.0,5.8,0.104,2238.0,66280.0,8.0,10.8,4208.0,59.0,A,33
1126,A04686,SOLVE064,821,831.0,6.8,0.072,1740.8,57980.0,4.4,6.2,3154.0,48.4,A,33
1127,A03122,SOLVE064,831,841.0,14.8,0.174,1069.2,75880.0,3.0,131.0,12006.0,437.2,A,33
1128,A05045,SOLVE064,841,851.0,1.2,0.059,845.6,57680.0,5.2,3.8,456.0,25.4,A,33
1129,A05758,SOLVE064,851,861.0,2.4,0.039,867.4,58300.0,13.8,4.0,700.0,35.6,A,33
1130,A03475,SOLVE064,861,871.0,26.6,0.142,1379.2,60880.0,16.6,18.6,9936.0,95.0,A,33
1131,A06605,SOLVE064,871,881.0,1.4,0.023,621.4,67680.0,3.0,10.2,294.0,20.8,A,33
1132,A06866,SOLVE064,881,891.0,1.0,0.019,569.4,64280.0,3.0,10.4,308.0,20.6,A,33
1133,A04057,SOLVE064,891,901.0,1.0,0.102,5009.8,58800.0,16.0,11.2,4284.0,25.4,A,33
1134,A03632,SOLVE064,901,911.0,1.4,0.13,4170.0,58640.0,9.6,9.6,3646.0,23.6,A,33
1135,A05194,SOLVE064,911,921.0,1.6,0.054,1228.2,37580.0,15.2,8.2,1844.0,32.2,A,33
1136,A04823,SOLVE064,921,931.0,1.0,0.066,1907.0,39100.0,3.8,10.4,4496.0,30.2,A,33
1137,A03727,SOLVE064,931,941.0,1.0,0.122,1938.6,41640.0,3.6,15.0,5122.0,48.4,A,33
1138,A03432,SOLVE064,941,951.0,1.0,0.146,1361.8,49460.0,3.4,10.0,3082.0,50.0,A,33
1139,A03726,SOLVE064,951,961.0,2.6,0.122,950.0,67860.0,3.0,9.2,668.0,22.8,A,33
1140,A04822,SOLVE064,961,971.0,1.2,0.066,777.2,75580.0,3.0,8.4,1706.0,29.8,A,33
1141,A03431,SOLVE064,971,981.0,1.0,0.146,1325.4,63460.0,5.4,9.4,3942.0,28.0,A,33
1142,A02839,SOLVE064,981,991.0,1.0,0.204,1177.8,60860.0,3.0,9.2,8590.0,33.4,A,33
1143,A03630,SOLVE064,991,1001.0,2.0,0.13,773.4,56300.0,3.0,9.8,970.0,27.2,A,33
1144,A03909,SOLVE064,1001,1011.0,2.6,0.11,704.2,61300.0,3.0,12.0,1032.0,32.4,A,33
1145,A04021,SOLVE064,1011,1021.0,2.2,0.104,1175.4,55680.0,3.0,9.8,590.0,27.6,A,33
1146,A02896,SOLVE064,1021,1031.0,1.0,0.198,1114.0,55260.0,3.0,,756.0,29.4,A,33
1147,A04148,SOLVE064,1031,1041.0,1.8,0.097,906.6,60080.0,3.0,4.0,330.0,28.6,A,33
1148,A02519,SOLVE064,1621,1631.0,2.4,0.244,2099.8,27600.0,15.0,36.8,3188.0,67.0,A,33
1149,A03450,SOLVE064,1631,1641.0,1.6,0.144,1002.2,29140.0,3.0,3.4,808.0,20.0,A,33
1150,A03579,SOLVE064,1641,1651.0,2.2,0.134,384.8,28320.0,3.0,27.2,722.0,40.4,A,33
1151,A03289,SOLVE064,1651,1661.0,2.8,0.158,1212.6,30580.0,3.0,3.4,1598.0,30.0,A,33
1152,A04406,SOLVE064,1661,1671.0,2.6,0.084,880.0,27920.0,3.0,3.0,812.0,26.2,A,33
1153,A01068,SOLVE064,1671,1681.0,2.6,0.55,1256.2,31060.0,9.2,3.6,1542.0,29.4,A,33
1154,A01972,SOLVE064,1681,1691.0,2.2,0.324,1256.2,32000.0,3.0,3.4,750.0,27.0,A,33
1155,A03786,SOLVE064,1691,1701.0,2.8,0.118,1028.6,,3.0,3.0,780.0,29.0,A,33
1156,A03728,SOLVE064,1701,1711.0,2.4,0.122,745.6,35660.0,3.8,3.0,1242.0,30.4,A,33
1157,A03180,SOLVE064,1711,1721.0,3.0,0.168,529.4,30420.0,3.0,3.0,282.0,27.0,A,33
1158,A03110,SOLVE064,1721,1731.0,3.0,0.176,590.0,32980.0,4.4,3.0,422.0,22.0,A,33
1159,A02630,SOLVE064,1731,1741.0,6.0,0.23,589.2,31360.0,3.0,3.4,418.0,23.6,A,33
1160,A04248,SOLVE064,1741,1751.0,3.0,0.092,562.8,33420.0,3.0,3.0,424.0,23.6,A,33
1161,A02868,SOLVE064,1751,1761.0,3.4,0.202,1052.4,29320.0,3.0,3.0,1636.0,24.2,A,33
1162,A03124,SOLVE064,1761,1771.0,3.4,0.174,1265.4,30880.0,3.0,3.0,1442.0,27.8,A,33
1163,A04250,SOLVE064,1771,1781.0,3.6,0.092,778.8,32500.0,3.0,3.0,1196.0,26.2,A,33
1164,A03879,SOLVE064,1781,1791.0,5.2,0.112,1044.8,31340.0,3.0,3.0,2718.0,29.6,A,33
1165,A02047,SOLVE064,1791,1801.0,3.0,0.312,1007.0,35620.0,3.0,3.0,1078.0,26.4,A,33
1166,A01901,SOLVE064,1801,1811.0,11.0,0.336,1040.8,37220.0,15.4,3.0,5060.0,32.8,A,33
1167,A04290,SOLVE064,1811,1821.0,3.4,0.09,726.4,34060.0,3.0,3.0,1290.0,27.6,A,33
1168,A02477,SOLVE064,1821,1831.0,2.4,0.25,795.8,33100.0,3.0,3.0,1664.0,28.0,A,33
1169,A03243,SOLVE064,1831,1841.0,1.4,0.162,380.6,26420.0,3.0,3.0,736.0,20.8,A,33
1170,A01358,SOLVE064,1841,1851.0,3.4,0.458,1469.0,39780.0,3.0,6.2,4852.0,34.6,A,33
1171,A00836,SOLVE064,1851,1861.0,2.6,0.632,866.6,39940.0,3.0,6.4,3654.0,38.8,A,33
1172,A02079,SOLVE064,1861,1871.0,4.4,0.308,1176.0,46180.0,3.0,8.2,4188.0,33.0,A,33
1173,A04061,SOLVE064,1871,1881.0,2.0,0.102,546.4,42580.0,3.0,5.4,846.0,27.6,A,33
1174,A02762,SOLVE064,1881,1891.0,4.4,0.214,790.8,39000.0,3.0,5.8,6702.0,25.8,A,33
1175,A03587,SOLVE064,1891,1901.0,4.8,0.134,703.2,40640.0,3.0,6.8,926.0,30.4,A,33
1176,A03001,SOLVE064,1901,1911.0,5.4,0.186,1231.6,39860.0,3.0,7.2,1868.0,34.8,A,33
1177,A02608,SOLVE064,1911,1921.0,26.6,0.234,1259.6,39720.0,3.0,7.6,2686.0,30.8,A,33
1178,A03478,SOLVE064,1921,1931.0,5.4,0.142,883.4,37240.0,3.0,6.4,1560.0,29.6,B,33
1179,A03043,SOLVE064,1931,1941.0,3.4,0.182,891.8,38580.0,3.0,5.4,1860.0,26.2,B,33
1180,A03044,SOLVE064,1941,1951.0,2.2,0.182,1089.2,38600.0,3.0,5.8,2334.0,26.4,B,33
1181,A04177,SOLVE064,1951,1961.0,2.8,0.096,510.2,37400.0,3.0,4.6,3012.0,24.8,B,33
1182,A03882,SOLVE064,1961,1971.0,4.8,0.112,574.6,31940.0,3.0,8.6,4750.0,25.4,B,33
1183,A05284,SOLVE064,1971,1981.0,3.4,0.052,194.6,28220.0,3.0,5.4,698.0,15.2,B,33
1184,A04412,SOLVE064,1981,1991.0,4.2,0.084,268.8,28700.0,3.0,3.8,770.0,16.8,B,33
1185,A04847,SOLVE064,1991,2001.0,2.2,0.066,143.0,27120.0,3.0,4.0,836.0,14.6,B,33
1186,A05101,SOLVE064,2001,2011.0,2.2,0.058,117.4,27180.0,3.0,4.8,540.0,16.6,B,33
1187,A04145,SOLVE064,2011,2021.0,3.2,0.098,250.8,29360.0,3.0,3.8,1702.0,14.8,B,33
1188,A04558,SOLVE064,2021,2031.0,1.6,0.078,194.0,29080.0,3.0,4.4,414.0,16.6,B,33
1189,A04519,SOLVE064,2031,2041.0,5.0,0.08,203.4,30140.0,3.0,4.6,540.0,15.2,B,33
1190,A04977,SOLVE064,2041,2051.0,3.8,0.062,142.8,28420.0,3.0,4.2,280.0,16.2,B,33
1191,A04794,SOLVE064,2051,2061.0,1.8,0.068,185.4,30960.0,3.0,4.2,600.0,18.4,B,33
1192,A05432,SOLVE064,2061,2071.0,2.0,0.048,125.0,28920.0,3.0,6.2,346.0,16.2,B,33
1193,A06346,SOLVE064,2071,2081.0,1.8,0.028,66.8,28000.0,3.0,3.6,494.0,14.4,B,33
1194,A06250,SOLVE064,2081,2091.0,3.4,0.03,62.2,26140.0,3.0,3.0,662.0,13.0,B,33
1195,A08039,SOLVE064,2091,2101.0,2.8,0.007,37.6,29720.0,3.0,4.6,558.0,14.6,B,33
1196,A06587,SOLVE064,2101,2111.0,1.2,0.024,107.6,26820.0,3.0,3.4,550.0,12.8,B,33
1197,A06711,SOLVE064,2111,2121.0,2.0,0.022,88.2,29220.0,3.0,5.2,562.0,13.6,B,33
1198,A06836,SOLVE064,2121,2131.0,3.8,0.02,102.2,28600.0,3.0,4.2,514.0,16.6,B,33
1199,A05653,SOLVE064,2131,2141.0,3.4,0.042,174.0,27240.0,3.0,3.4,510.0,12.8,B,33
1200,A04813,SOLVE066,501,511.0,6.0,0.066,1900.0,45520.0,236.0,3.0,4394.0,30.4,A,34
1201,A05779,SOLVE066,511,521.0,5.6,0.038,1078.0,36140.0,160.4,21.2,1820.0,41.4,A,34
1202,A05185,SOLVE066,521,531.0,6.4,0.054,1860.6,38300.0,43.4,3.0,2446.0,43.0,A,34
1203,A05008,SOLVE066,531,541.0,7.4,0.06,802.4,45420.0,22.0,3.0,1438.0,35.8,A,34
1204,A05880,SOLVE066,541,551.0,4.0,0.036,495.0,36620.0,176.6,3.0,2216.0,36.8,A,34
1205,A03911,SOLVE066,551,561.0,39.0,0.11,693.8,45300.0,13.8,997.0,10396.0,1241.2,A,34
1206,A05468,SOLVE066,561,571.0,4.8,0.046,986.6,53080.0,17.6,11.2,2232.0,49.6,A,34
1207,A05799,SOLVE066,571,581.0,2.4,0.038,1823.0,38880.0,35.8,4.6,4722.0,45.4,A,34
1208,A04246,SOLVE066,581,591.0,3.8,0.092,1143.4,51100.0,5.4,3.6,2446.0,44.4,A,34
1209,A05198,SOLVE066,591,601.0,4.0,0.054,969.0,47940.0,8.2,3.0,960.0,32.6,A,34
1210,A05080,SOLVE066,601,611.0,26.2,0.058,678.4,46560.0,23.0,40.0,11738.0,88.8,A,34
1211,A06264,SOLVE066,611,621.0,5.2,0.029,537.0,45400.0,16.4,3.0,3828.0,28.0,A,34
1212,A05713,SOLVE066,621,631.0,5.2,0.04,765.6,47100.0,38.8,3.0,550.0,25.6,A,34
1213,A05711,SOLVE066,631,641.0,6.6,0.04,1197.4,56000.0,77.8,3.0,5102.0,30.6,A,34
1214,A06407,SOLVE066,641,651.0,4.2,0.026,857.4,38460.0,20.6,3.0,1604.0,30.4,A,34
1215,A05623,SOLVE066,651,661.0,14.0,0.042,1270.6,38740.0,36.4,4.8,2954.0,38.4,A,34
1216,A06653,SOLVE066,661,671.0,9.6,0.022,668.6,47300.0,9.0,3.0,1254.0,39.8,A,34
1217,A06306,SOLVE066,671,681.0,13.0,0.028,583.0,44460.0,14.0,7.0,3300.0,42.4,A,34
1218,A05332,SOLVE066,681,691.0,8.2,0.05,672.4,43380.0,20.8,3.0,3272.0,32.2,A,34
1219,A06406,SOLVE066,691,701.0,4.8,0.026,471.0,42740.0,14.0,3.0,1690.0,30.4,A,34
1220,A05191,SOLVE066,701,711.0,6.8,0.054,867.2,45800.0,35.2,3.0,584.0,29.0,A,34
1221,A07232,SOLVE066,711,721.0,4.6,0.014,600.4,56140.0,79.0,3.0,458.0,38.6,A,34
1222,A07491,SOLVE066,721,730.9,3.191919192,0.011919192,847.6767677,,66.56565657,5.828282828,1892.727273,53.47474747,A,34
1223,A05000,SOLVE067,291,301.0,17.2,0.06,719.8,54680.0,23.6,57.4,22158.0,103.6,A,35
1224,A04762,SOLVE067,301,311.0,4.6,0.068,1246.0,84220.0,22.8,21.4,6286.0,60.8,A,35
1225,A05462,SOLVE067,311,321.0,5.4,0.046,902.6,43620.0,57.4,16.4,1212.0,45.2,A,35
1226,A05465,SOLVE067,321,331.0,9.2,0.046,1411.0,64080.0,86.8,13.0,2302.0,29.6,A,35
1227,A05009,SOLVE067,331,341.0,3.8,0.06,983.4,56260.0,12.2,7.0,922.0,30.0,A,35
1228,A04497,SOLVE067,341,351.0,6.6,0.08,2824.0,56500.0,47.6,6.8,4400.0,72.8,A,35
1229,A05881,SOLVE067,351,361.0,7.0,0.036,730.2,55640.0,7.4,8.6,406.0,34.6,A,35
1230,A06263,SOLVE067,361,371.0,3.6,0.029,365.6,40060.0,3.0,12.2,234.0,30.2,A,35
1231,A06536,SOLVE067,371,381.0,6.4,0.024,816.2,54000.0,10.6,11.8,2050.0,36.2,A,35
1232,A04728,SOLVE067,381,391.0,6.0,0.07,1091.4,56660.0,7.4,13.4,728.0,44.4,A,35
1233,A04685,SOLVE067,391,401.0,8.0,0.072,595.0,57260.0,4.8,9.8,448.0,35.4,A,35
1234,A04634,SOLVE067,401,411.0,6.8,0.074,1905.4,37740.0,50.6,10.4,3570.0,63.0,A,35
1235,A05625,SOLVE067,411,421.0,5.8,0.042,319.8,29340.0,6.4,9.2,294.0,69.4,A,35
1236,A04798,SOLVE067,421,427.5,5.230769231,0.067692308,603.1538462,42246.15385,13.46153846,13.84615385,503.8461538,48.30769231,A,35
1237,A03721,SOLVE068,321,331.0,15.8,0.122,1366.6,47400.0,33.2,99.4,4714.0,239.8,A,36
1238,A03429,SOLVE068,331,341.0,33.6,0.146,2071.0,48360.0,26.6,39.6,5730.0,85.6,A,36
1239,A04674,SOLVE068,341,351.0,13.6,0.072,2484.4,58720.0,53.2,19.4,3798.0,72.4,A,36
1240,A04881,SOLVE068,351,361.0,19.0,0.064,1116.4,64540.0,11.8,45.4,3146.0,99.8,A,36
1241,A05511,SOLVE068,361,371.0,24.6,0.045,1734.0,59840.0,24.6,25.2,2918.0,63.8,A,36
1242,A06204,SOLVE068,371,381.0,12.4,0.03,1840.2,56760.0,4.4,12.6,970.0,31.6,A,36
1243,A06995,SOLVE068,381,391.0,10.8,0.017,470.6,56680.0,3.0,11.6,144.0,28.8,A,36
1244,A07830,SOLVE068,391,401.0,8.6,0.008,425.0,55940.0,5.6,13.0,1724.0,38.0,A,36
1245,A07323,SOLVE068,401,411.0,9.2,0.013,2043.2,53040.0,3.6,11.4,866.0,35.0,A,36
1246,A05540,SOLVE069,331,341.0,7.0,0.044,1273.8,42400.0,20.0,9.8,3134.0,26.2,A,37
1247,A06109,SOLVE069,341,351.0,7.8,0.032,1133.8,57060.0,28.2,8.6,1164.0,35.0,A,37
1248,A06414,SOLVE069,351,361.0,6.8,0.026,821.8,24660.0,19.8,10.6,1186.0,41.2,A,37
1249,A05949,SOLVE069,361,371.0,6.8,0.035,1264.0,28660.0,24.0,10.2,1338.0,29.2,A,37
1250,A06927,SOLVE069,371,381.0,5.4,0.018,967.4,52520.0,21.2,3.0,668.0,20.4,A,37
1251,A04207,SOLVE069,381,391.0,16.6,0.094,1345.8,47320.0,49.6,243.0,5082.0,616.0,A,37
1252,A06613,SOLVE069,391,401.0,7.8,0.023,1031.6,61480.0,28.4,9.4,2360.0,49.8,A,37
1253,A06615,SOLVE069,401,411.0,5.8,0.023,967.8,60680.0,46.8,3.6,1202.0,28.8,A,37
1254,A07418,SOLVE069,411,421.0,9.4,0.012,604.0,60080.0,17.2,5.8,4704.0,165.2,A,37
1255,A06803,SOLVE069,421,431.0,15.0,0.02,582.4,42840.0,12.4,22.8,7918.0,63.0,A,37
1256,A07171,SOLVE069,431,441.0,10.2,0.015,786.4,47760.0,13.0,4.8,3066.0,52.4,A,37
1257,A05272,SOLVE069,441,451.0,18.2,0.052,1387.0,62880.0,154.0,6.0,13180.0,44.6,A,37
1258,A06673,SOLVE069,451,461.0,15.0,0.022,1201.0,55400.0,15.0,3.4,4604.0,29.4,A,37
1259,A07011,SOLVE069,461,471.0,10.4,0.017,1509.2,57180.0,26.8,4.8,4314.0,28.0,A,37
1260,A04789,SOLVE069,471,481.0,11.0,0.068,2382.2,31980.0,126.0,7.4,8652.0,18.6,A,37
1261,A06435,SOLVE069,481,491.0,4.8,0.026,1934.0,51680.0,106.6,6.6,4928.0,29.6,A,37
1262,A06200,SOLVE071,261,271.0,11.0,0.03,353.0,39860.0,3.0,13.4,296.0,62.8,A,38
1263,A06913,SOLVE071,271,281.0,10.2,0.018,173.8,42220.0,3.0,13.4,180.0,48.6,A,38
1264,A06861,SOLVE071,281,291.0,10.2,0.019,368.6,50140.0,3.0,13.6,204.0,61.6,A,38
1265,A05620,SOLVE071,291,301.0,15.2,0.042,1165.2,58200.0,3.0,13.4,344.0,42.4,A,38
1266,A07318,SOLVE071,301,311.0,3.8,0.013,196.8,16560.0,3.0,7.6,112.0,37.0,A,38
1267,A06539,SOLVE071,311,321.0,15.2,0.024,150.2,18280.0,3.0,8.8,102.0,38.8,A,38
1268,A05890,SOLVE071,321,331.0,14.4,0.036,712.6,26380.0,3.0,8.8,468.0,36.0,A,38
1269,A04170,SOLVE071,331,341.0,10.8,0.096,765.4,,19.2,7.4,1144.0,37.4,A,38
1270,A04172,SOLVE071,341,351.0,16.4,0.096,353.8,53000.0,3.0,13.2,110.0,40.6,A,38
1271,A05140,SOLVE071,351,361.0,8.4,0.056,277.4,58720.0,3.0,11.0,80.0,28.8,A,38
1272,A04953,SOLVE071,361,371.0,5.0,0.062,224.0,46100.0,3.4,13.0,540.0,32.6,A,38
1273,A04287,SOLVE071,371,381.0,11.8,0.09,1295.0,45580.0,3.0,13.0,1454.0,47.6,A,38
1274,A05341,SOLVE071,381,391.0,5.4,0.05,1101.8,42840.0,3.0,10.0,314.0,39.6,A,38
1275,A07583,SOLVE072,391,401.0,2.6,0.01,361.4,3640.0,77.4,10.4,628.0,13.4,A,39
1276,A04633,SOLVE072,401,411.0,1.0,0.074,5054.8,8380.0,184.0,10.8,5530.0,15.0,A,39
1277,A07504,SOLVE072,411,421.0,1.0,0.011,669.8,,13.0,8.8,1384.0,25.6,A,39
1278,A03655,SOLVE072,421,431.0,67.6,0.128,1289.8,41300.0,15.6,9.8,14994.0,29.6,A,39
1279,A07833,SOLVE072,431,441.0,1.4,0.008,471.2,13160.0,25.2,5.8,5302.0,21.2,A,39
1280,A08121,SOLVE072,441,451.0,2.2,0.006,11.2,2400.0,8.8,4.8,608.0,11.0,A,39
1281,A06317,SOLVE072,451,461.0,6.4,0.028,17.6,12240.0,9.0,17.4,6386.0,57.6,A,39
1282,A05546,SOLVE072,461,471.0,3.6,0.044,606.8,16400.0,57.8,7.4,6564.0,24.4,A,39
1283,A03841,SOLVE072,471,481.0,4.6,0.114,1310.8,39900.0,31.4,162.4,24050.0,328.6,A,39
1284,A07724,SOLVE072,481,491.0,4.0,0.009,403.4,59340.0,13.0,4.8,2596.0,74.4,A,39
1285,A07170,SOLVE072,491,501.0,1.6,0.015,196.4,47180.0,12.6,4.8,342.0,56.8,A,39
1286,A06940,SOLVE072,501,511.0,1.0,0.018,868.0,61040.0,21.6,7.6,870.0,49.4,A,39
1287,A06228,SOLVE072,511,521.0,4.6,0.03,1736.2,48580.0,57.2,30.4,3850.0,111.2,A,39
1288,A06741,SOLVE072,521,531.0,1.0,0.021,435.4,63460.0,21.2,4.6,840.0,32.2,A,39
1289,A07517,SOLVE072,531,541.0,1.0,0.011,634.2,,23.4,15.2,1980.0,64.4,A,39
1290,A07180,SOLVE072,541,551.0,1.0,0.015,948.8,59280.0,26.2,20.2,7526.0,94.0,A,39
1291,A08470,SOLVE072,551,561.0,1.4,0.0025,818.6,24580.0,20.4,10.0,4350.0,28.8,A,39
1292,A07519,SOLVE072,561,571.0,9.0,0.011,677.8,,20.8,5.2,11212.0,34.2,A,39
1293,A06814,SOLVE072,571,581.0,3.2,0.02,1574.4,17780.0,67.2,9.4,4254.0,19.0,A,39
1294,A07989,SOLVE072,581,591.0,1.0,0.007,622.4,28380.0,49.2,8.0,1808.0,19.6,A,39
1295,A07525,SOLVE072,591,601.0,1.0,0.011,1908.0,,24.2,7.6,3436.0,28.8,A,39
