Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,Pb_category,x_pos,predicted_pbcutoff,score,predicted_class,predicted_weights,depth_mid,predicted_xgboost
A00836,SOLVE064,1851,1861.0,2.6,0.632,866.6,39940.0,3.0,6.4,3654.0,38.8,A,500–1000,33,A,295.74484705882355,A,A,1856.0,A
A02079,SOLVE064,1861,1871.0,4.4,0.308,1176.0,46180.0,3.0,8.2,4188.0,33.0,A,1000–2000,33,A,400.7779764705882,A,A,1866.0,A
A04061,SOLVE064,1871,1881.0,2.0,0.102,546.4,42580.0,3.0,5.4,846.0,27.6,A,500–1000,33,A,186.5556705882353,A,A,1876.0,A
A02762,SOLVE064,1881,1891.0,4.4,0.214,790.8,39000.0,3.0,5.8,6702.0,25.8,A,500–1000,33,A,269.3391058823529,A,A,1886.0,A
A03587,SOLVE064,1891,1901.0,4.8,0.134,703.2,40640.0,3.0,6.8,926.0,30.4,A,500–1000,33,A,239.3334588235294,A,A,1896.0,A
A03001,SOLVE064,1901,1911.0,5.4,0.186,1231.6,39860.0,3.0,7.2,1868.0,34.8,A,1000–2000,33,A,419.4656,A,A,1906.0,A
A02608,SOLVE064,1911,1921.0,26.6,0.234,1259.6,39720.0,3.0,7.6,2686.0,30.8,A,1000–2000,33,A,423.54051764705883,A,A,1916.0,A
A03478,SOLVE064,1921,1931.0,5.4,0.142,883.4,37240.0,3.0,6.4,1560.0,29.6,B,500–1000,33,A,300.6596705882353,A,A,1926.0,A
A03043,SOLVE064,1931,1941.0,3.4,0.182,891.8,38580.0,3.0,5.4,1860.0,26.2,B,500–1000,33,A,304.0507294117647,A,A,1936.0,B
A03044,SOLVE064,1941,1951.0,2.2,0.182,1089.2,38600.0,3.0,5.8,2334.0,26.4,B,1000–2000,33,A,371.70955294117647,A,A,1946.0,B
A04177,SOLVE064,1951,1961.0,2.8,0.096,510.2,37400.0,3.0,4.6,3012.0,24.8,B,500–1000,33,A,173.99689411764703,A,A,1956.0,B
A03882,SOLVE064,1961,1971.0,4.8,0.112,574.6,31940.0,3.0,8.6,4750.0,25.4,B,500–1000,33,A,195.45402352941173,A,A,1966.0,B
A05284,SOLVE064,1971,1981.0,3.4,0.052,194.6,28220.0,3.0,5.4,698.0,15.2,B,100–250,33,A,66.15802352941176,A,A,1976.0,B
A04412,SOLVE064,1981,1991.0,4.2,0.084,268.8,28700.0,3.0,3.8,770.0,16.8,B,250–500,33,A,91.27228235294118,A,A,1986.0,B
A04847,SOLVE064,1991,2001.0,2.2,0.066,143.0,27120.0,3.0,4.0,836.0,14.6,B,100–250,33,B,48.866541176470584,B,B,1996.0,B
A05101,SOLVE064,2001,2011.0,2.2,0.058,117.4,27180.0,3.0,4.8,540.0,16.6,B,100–250,33,B,40.130917647058816,B,B,2006.0,B
A04145,SOLVE064,2011,2021.0,3.2,0.098,250.8,29360.0,3.0,3.8,1702.0,14.8,B,250–500,33,A,85.39256470588238,A,A,2016.0,B
A04558,SOLVE064,2021,2031.0,1.6,0.078,194.0,29080.0,3.0,4.4,414.0,16.6,B,100–250,33,A,66.42409411764706,A,A,2026.0,B
A04519,SOLVE064,2031,2041.0,5.0,0.08,203.4,30140.0,3.0,4.6,540.0,15.2,B,100–250,33,A,68.7515294117647,A,A,2036.0,B
A04977,SOLVE064,2041,2051.0,3.8,0.062,142.8,28420.0,3.0,4.2,280.0,16.2,B,100–250,33,B,48.383435294117646,B,B,2046.0,B
A04794,SOLVE064,2051,2061.0,1.8,0.068,185.4,30960.0,3.0,4.2,600.0,18.4,B,100–250,33,A,63.4363294117647,A,A,2056.0,B
A05432,SOLVE064,2061,2071.0,2.0,0.048,125.0,28920.0,3.0,6.2,346.0,16.2,B,100–250,33,B,42.773741176470594,B,B,2066.0,B
A06346,SOLVE064,2071,2081.0,1.8,0.028,66.8,28000.0,3.0,3.6,494.0,14.4,B,<100,33,B,22.96527058823529,B,B,2076.0,B
A06250,SOLVE064,2081,2091.0,3.4,0.03,62.2,26140.0,3.0,3.0,662.0,13.0,B,<100,33,B,20.98211764705882,B,B,2086.0,B
A08039,SOLVE064,2091,2101.0,2.8,0.007,37.6,29720.0,3.0,4.6,558.0,14.6,B,<100,33,B,12.740141176470589,B,B,2096.0,B
A06587,SOLVE064,2101,2111.0,1.2,0.024,107.6,26820.0,3.0,3.4,550.0,12.8,B,100–250,33,B,37.03981176470588,B,B,2106.0,B
A06711,SOLVE064,2111,2121.0,2.0,0.022,88.2,29220.0,3.0,5.2,562.0,13.6,B,<100,33,B,30.21355294117647,B,B,2116.0,B
A06836,SOLVE064,2121,2131.0,3.8,0.02,102.2,28600.0,3.0,4.2,514.0,16.6,B,100–250,33,B,34.52376470588235,B,B,2126.0,B
A05653,SOLVE064,2131,2141.0,3.4,0.042,174.0,27240.0,3.0,3.4,510.0,12.8,B,100–250,33,A,59.12790588235294,A,A,2136.0,B
A04813,SOLVE066,501,511.0,6.0,0.066,1900.0,45520.0,236.0,3.0,4394.0,30.4,A,1000–2000,34,A,696.6712470588236,A,A,506.0,A
A05779,SOLVE066,511,521.0,5.6,0.038,1078.0,36140.0,160.4,21.2,1820.0,41.4,A,1000–2000,34,A,400.31303529411764,A,A,516.0,A
A05185,SOLVE066,521,531.0,6.4,0.054,1860.6,38300.0,43.4,3.0,2446.0,43.0,A,1000–2000,34,A,642.3372235294117,A,A,526.0,A
A05008,SOLVE066,531,541.0,7.4,0.06,802.4,45420.0,22.0,3.0,1438.0,35.8,A,500–1000,34,A,276.5148235294118,A,A,536.0,A
A05880,SOLVE066,541,551.0,4.0,0.036,495.0,36620.0,176.6,3.0,2216.0,36.8,A,250–500,34,A,205.25148235294117,A,A,546.0,A
A03911,SOLVE066,551,561.0,39.0,0.11,693.8,45300.0,13.8,997.0,10396.0,1241.2,A,500–1000,34,A,229.5571764705882,A,A,556.0,A
A05468,SOLVE066,561,571.0,4.8,0.046,986.6,53080.0,17.6,11.2,2232.0,49.6,A,500–1000,34,A,339.0980705882353,A,A,566.0,A
A05799,SOLVE066,571,581.0,2.4,0.038,1823.0,38880.0,35.8,4.6,4722.0,45.4,A,1000–2000,34,A,628.9318588235293,A,A,576.0,A
A04246,SOLVE066,581,591.0,3.8,0.092,1143.4,51100.0,5.4,3.6,2446.0,44.4,A,1000–2000,34,A,390.2784941176471,A,A,586.0,A
A05198,SOLVE066,591,601.0,4.0,0.054,969.0,47940.0,8.2,3.0,960.0,32.6,A,500–1000,34,A,331.3113411764706,A,A,596.0,A
A05080,SOLVE066,601,611.0,26.2,0.058,678.4,46560.0,23.0,40.0,11738.0,88.8,A,500–1000,34,A,229.55444705882348,A,A,606.0,A
A06264,SOLVE066,611,621.0,5.2,0.029,537.0,45400.0,16.4,3.0,3828.0,28.0,A,500–1000,34,A,185.34428235294115,A,A,616.0,A
A05713,SOLVE066,621,631.0,5.2,0.04,765.6,47100.0,38.8,3.0,550.0,25.6,A,500–1000,34,A,268.08282352941177,A,A,626.0,A
A05711,SOLVE066,631,641.0,6.6,0.04,1197.4,56000.0,77.8,3.0,5102.0,30.6,A,1000–2000,34,A,423.29929411764704,A,A,636.0,A
A06407,SOLVE066,641,651.0,4.2,0.026,857.4,38460.0,20.6,3.0,1604.0,30.4,A,500–1000,34,A,295.80489411764705,A,A,646.0,A
A05623,SOLVE066,651,661.0,14.0,0.042,1270.6,38740.0,36.4,4.8,2954.0,38.4,A,1000–2000,34,A,437.5914352941176,A,A,656.0,A
A06653,SOLVE066,661,671.0,9.6,0.022,668.6,47300.0,9.0,3.0,1254.0,39.8,A,500–1000,34,A,227.53590588235298,A,A,666.0,A
A06306,SOLVE066,671,681.0,13.0,0.028,583.0,44460.0,14.0,7.0,3300.0,42.4,A,500–1000,34,A,198.51115294117648,A,A,676.0,A
A05332,SOLVE066,681,691.0,8.2,0.05,672.4,43380.0,20.8,3.0,3272.0,32.2,A,500–1000,34,A,231.69882352941175,A,A,686.0,A
A06406,SOLVE066,691,701.0,4.8,0.026,471.0,42740.0,14.0,3.0,1690.0,30.4,A,250–500,34,A,162.42136470588238,A,A,696.0,A
A05191,SOLVE066,701,711.0,6.8,0.054,867.2,45800.0,35.2,3.0,584.0,29.0,A,500–1000,34,A,301.5725176470589,A,A,706.0,A
A07232,SOLVE066,711,721.0,4.6,0.014,600.4,56140.0,79.0,3.0,458.0,38.6,A,500–1000,34,A,220.38381176470588,A,A,716.0,A
A07491,SOLVE066,721,730.9,3.191919192,0.011919192,847.6767677,48938.54116116503,66.56565657,5.828282828,1892.727273,53.47474747,A,500–1000,34,A,302.4797243106824,A,A,725.95,A
A05000,SOLVE067,291,301.0,17.2,0.06,719.8,54680.0,23.6,57.4,22158.0,103.6,A,500–1000,35,A,246.13599999999997,A,A,296.0,A
A04762,SOLVE067,301,311.0,4.6,0.068,1246.0,84220.0,22.8,21.4,6286.0,60.8,A,1000–2000,35,A,428.7563294117646,A,A,306.0,A
A05462,SOLVE067,311,321.0,5.4,0.046,902.6,43620.0,57.4,16.4,1212.0,45.2,A,500–1000,35,A,318.7121882352941,A,A,316.0,A
A05465,SOLVE067,321,331.0,9.2,0.046,1411.0,64080.0,86.8,13.0,2302.0,29.6,A,1000–2000,35,A,497.40865882352944,A,A,326.0,A
A05009,SOLVE067,331,341.0,3.8,0.06,983.4,56260.0,12.2,7.0,922.0,30.0,A,500–1000,35,A,337.1242352941176,A,A,336.0,A
A04497,SOLVE067,341,351.0,6.6,0.08,2824.0,56500.0,47.6,6.8,4400.0,72.8,A,2000–4000,35,A,971.8691764705882,A,A,346.0,A
A05881,SOLVE067,351,361.0,7.0,0.036,730.2,55640.0,7.4,8.6,406.0,34.6,A,500–1000,35,A,248.88912941176474,A,A,356.0,A
A06263,SOLVE067,361,371.0,3.6,0.029,365.6,40060.0,3.0,12.2,234.0,30.2,A,250–500,35,A,124.44310588235294,A,A,366.0,A
A06536,SOLVE067,371,381.0,6.4,0.024,816.2,54000.0,10.6,11.8,2050.0,36.2,A,500–1000,35,A,279.06098823529413,A,A,376.0,A
A04728,SOLVE067,381,391.0,6.0,0.07,1091.4,56660.0,7.4,13.4,728.0,44.4,A,1000–2000,35,A,372.38729411764706,A,A,386.0,A
A04685,SOLVE067,391,401.0,8.0,0.072,595.0,57260.0,4.8,9.8,448.0,35.4,A,500–1000,35,A,201.95943529411764,A,A,396.0,A
A04634,SOLVE067,401,411.0,6.8,0.074,1905.4,37740.0,50.6,10.4,3570.0,63.0,A,1000–2000,35,A,659.0468705882353,A,A,406.0,A
A05625,SOLVE067,411,421.0,5.8,0.042,319.8,29340.0,6.4,9.2,294.0,69.4,A,250–500,35,A,108.9702588235294,A,A,416.0,A
A04798,SOLVE067,421,427.5,5.230769231,0.067692308,603.1538462,42246.15385,13.46153846,13.84615385,503.8461538,48.30769231,A,500–1000,35,A,207.29147512854112,A,A,424.25,A
A03721,SOLVE068,321,331.0,15.8,0.122,1366.6,47400.0,33.2,99.4,4714.0,239.8,A,1000–2000,36,A,469.2159058823529,A,A,326.0,A
A03429,SOLVE068,331,341.0,33.6,0.146,2071.0,48360.0,26.6,39.6,5730.0,85.6,A,2000–4000,36,A,703.5404235294117,A,A,336.0,A
A04674,SOLVE068,341,351.0,13.6,0.072,2484.4,58720.0,53.2,19.4,3798.0,72.4,A,2000–4000,36,A,855.3782588235296,A,A,346.0,A
A04881,SOLVE068,351,361.0,19.0,0.064,1116.4,64540.0,11.8,45.4,3146.0,99.8,A,1000–2000,36,A,378.4826352941177,A,A,356.0,A
A05511,SOLVE068,361,371.0,24.6,0.045,1734.0,59840.0,24.6,25.2,2918.0,63.8,A,1000–2000,36,A,590.4508235294118,A,A,366.0,A
A06204,SOLVE068,371,381.0,12.4,0.03,1840.2,56760.0,4.4,12.6,970.0,31.6,A,1000–2000,36,A,625.5609411764708,A,A,376.0,A
A06995,SOLVE068,381,391.0,10.8,0.017,470.6,56680.0,3.0,11.6,144.0,28.8,A,250–500,36,A,158.40084705882353,A,A,386.0,A
A07830,SOLVE068,391,401.0,8.6,0.008,425.0,55940.0,5.6,13.0,1724.0,38.0,A,250–500,36,A,143.96150588235292,A,A,396.0,A
A07323,SOLVE068,401,411.0,9.2,0.013,2043.2,53040.0,3.6,11.4,866.0,35.0,A,2000–4000,36,A,695.4753882352942,A,A,406.0,A
A05540,SOLVE069,331,341.0,7.0,0.044,1273.8,42400.0,20.0,9.8,3134.0,26.2,A,1000–2000,37,A,437.0224,A,A,336.0,A
A06109,SOLVE069,341,351.0,7.8,0.032,1133.8,57060.0,28.2,8.6,1164.0,35.0,A,1000–2000,37,A,390.78484705882346,A,A,346.0,A
A06414,SOLVE069,351,361.0,6.8,0.026,821.8,24660.0,19.8,10.6,1186.0,41.2,A,500–1000,37,A,282.8166588235294,A,A,356.0,A
A05949,SOLVE069,361,371.0,6.8,0.035,1264.0,28660.0,24.0,10.2,1338.0,29.2,A,1000–2000,37,A,434.576,A,A,366.0,A
A06927,SOLVE069,371,381.0,5.4,0.018,967.4,52520.0,21.2,3.0,668.0,20.4,A,500–1000,37,A,333.1492705882353,A,A,376.0,A
A04207,SOLVE069,381,391.0,16.6,0.094,1345.8,47320.0,49.6,243.0,5082.0,616.0,A,1000–2000,37,A,465.38004705882355,A,A,386.0,A
A06613,SOLVE069,391,401.0,7.8,0.023,1031.6,61480.0,28.4,9.4,2360.0,49.8,A,1000–2000,37,A,355.9572705882352,A,A,396.0,A
A06615,SOLVE069,401,411.0,5.8,0.023,967.8,60680.0,46.8,3.6,1202.0,28.8,A,500–1000,37,A,338.60432941176464,A,A,406.0,A
A07418,SOLVE069,411,421.0,9.4,0.012,604.0,60080.0,17.2,5.8,4704.0,165.2,A,500–1000,37,A,207.28225882352942,A,A,416.0,A
A06803,SOLVE069,421,431.0,15.0,0.02,582.4,42840.0,12.4,22.8,7918.0,63.0,A,500–1000,37,A,197.44847058823527,A,A,426.0,A
A07171,SOLVE069,431,441.0,10.2,0.015,786.4,47760.0,13.0,4.8,3066.0,52.4,A,500–1000,37,A,268.4169411764706,A,A,436.0,A
A05272,SOLVE069,441,451.0,18.2,0.052,1387.0,62880.0,154.0,6.0,13180.0,44.6,A,1000–2000,37,A,501.1227294117646,A,A,446.0,A
A06673,SOLVE069,451,461.0,15.0,0.022,1201.0,55400.0,15.0,3.4,4604.0,29.4,A,1000–2000,37,A,409.05119999999994,A,A,456.0,A
A07011,SOLVE069,461,471.0,10.4,0.017,1509.2,57180.0,26.8,4.8,4314.0,28.0,A,1000–2000,37,A,517.8902588235294,A,A,466.0,A
A04789,SOLVE069,471,481.0,11.0,0.068,2382.2,31980.0,126.0,7.4,8652.0,18.6,A,2000–4000,37,A,836.5986823529411,A,A,476.0,A
A06435,SOLVE069,481,491.0,4.8,0.026,1934.0,51680.0,106.6,6.6,4928.0,29.6,A,1000–2000,37,A,681.1719529411764,A,A,486.0,A
A06200,SOLVE071,261,271.0,11.0,0.03,353.0,39860.0,3.0,13.4,296.0,62.8,A,250–500,38,A,118.22917647058824,A,A,266.0,A
A06913,SOLVE071,271,281.0,10.2,0.018,173.8,42220.0,3.0,13.4,180.0,48.6,A,100–250,38,A,57.29515294117647,A,A,276.0,A
A06861,SOLVE071,281,291.0,10.2,0.019,368.6,50140.0,3.0,13.6,204.0,61.6,A,250–500,38,A,123.75651764705884,A,A,286.0,A
A05620,SOLVE071,291,301.0,15.2,0.042,1165.2,58200.0,3.0,13.4,344.0,42.4,A,1000–2000,38,A,394.247905882353,A,A,296.0,A
A07318,SOLVE071,301,311.0,3.8,0.013,196.8,16560.0,3.0,7.6,112.0,37.0,A,100–250,38,A,66.7977411764706,A,A,306.0,A
A06539,SOLVE071,311,321.0,15.2,0.024,150.2,18280.0,3.0,8.8,102.0,38.8,A,100–250,38,B,47.95039999999999,B,B,316.0,A
A05890,SOLVE071,321,331.0,14.4,0.036,712.6,26380.0,3.0,8.8,468.0,36.0,A,500–1000,38,A,240.03736470588234,A,A,326.0,A
A04170,SOLVE071,331,341.0,10.8,0.096,765.4,48938.54116116503,19.2,7.4,1144.0,37.4,A,500–1000,38,A,262.42512941176466,A,A,336.0,A
A04172,SOLVE071,341,351.0,16.4,0.096,353.8,53000.0,3.0,13.2,110.0,40.6,A,250–500,38,A,117.11689411764705,A,A,346.0,A
A05140,SOLVE071,351,361.0,8.4,0.056,277.4,58720.0,3.0,11.0,80.0,28.8,A,250–500,38,A,93.1140705882353,A,A,356.0,A
A04953,SOLVE071,361,371.0,5.0,0.062,224.0,46100.0,3.4,13.0,540.0,32.6,A,100–250,38,A,75.86108235294117,A,A,366.0,A
A04287,SOLVE071,371,381.0,11.8,0.09,1295.0,45580.0,3.0,13.0,1454.0,47.6,A,1000–2000,38,A,439.4216470588235,A,A,376.0,A
A05341,SOLVE071,381,391.0,5.4,0.05,1101.8,42840.0,3.0,10.0,314.0,39.6,A,1000–2000,38,A,375.1552941176471,A,A,386.0,A
A07583,SOLVE072,391,401.0,2.6,0.01,361.4,3640.0,77.4,10.4,628.0,13.4,A,250–500,39,A,139.02070588235293,A,A,396.0,A
A04633,SOLVE072,401,411.0,1.0,0.074,5054.8,8380.0,184.0,10.8,5530.0,15.0,A,>4000,39,A,1763.2986352941175,A,A,406.0,A
A07504,SOLVE072,411,421.0,1.0,0.011,669.8,48938.54116116503,13.0,8.8,1384.0,25.6,A,500–1000,39,A,231.01618823529407,A,A,416.0,A
A03655,SOLVE072,421,431.0,67.6,0.128,1289.8,41300.0,15.6,9.8,14994.0,29.6,A,1000–2000,39,A,425.8805647058823,A,A,426.0,A
A07833,SOLVE072,431,441.0,1.4,0.008,471.2,13160.0,25.2,5.8,5302.0,21.2,A,250–500,39,A,165.73797647058825,A,A,436.0,A
A08121,SOLVE072,441,451.0,2.2,0.006,11.2,2400.0,8.8,4.8,608.0,11.0,A,<100,39,B,5.116423529411764,B,B,446.0,A
A06317,SOLVE072,451,461.0,6.4,0.028,17.6,12240.0,9.0,17.4,6386.0,57.6,A,<100,39,B,6.259388235294118,B,B,456.0,A
A05546,SOLVE072,461,471.0,3.6,0.044,606.8,16400.0,57.8,7.4,6564.0,24.4,A,500–1000,39,A,218.34239999999997,A,A,466.0,A
A03841,SOLVE072,471,481.0,4.6,0.114,1310.8,39900.0,31.4,162.4,24050.0,328.6,A,1000–2000,39,A,452.6943999999999,A,A,476.0,A
A07724,SOLVE072,481,491.0,4.0,0.009,403.4,59340.0,13.0,4.8,2596.0,74.4,A,250–500,39,A,139.34992941176472,A,A,486.0,A
A07170,SOLVE072,491,501.0,1.6,0.015,196.4,47180.0,12.6,4.8,342.0,56.8,A,100–250,39,A,69.26400000000001,A,A,496.0,A
A06940,SOLVE072,501,511.0,1.0,0.018,868.0,61040.0,21.6,7.6,870.0,49.4,A,500–1000,39,A,300.4598588235294,A,A,506.0,A
A06228,SOLVE072,511,521.0,4.6,0.03,1736.2,48580.0,57.2,30.4,3850.0,111.2,A,1000–2000,39,A,603.2785882352943,A,A,516.0,A
A06741,SOLVE072,521,531.0,1.0,0.021,435.4,63460.0,21.2,4.6,840.0,32.2,A,250–500,39,A,152.7827764705882,A,A,526.0,A
A07517,SOLVE072,531,541.0,1.0,0.011,634.2,48938.54116116503,23.4,15.2,1980.0,64.4,A,500–1000,39,A,221.0726588235294,A,A,536.0,A
A07180,SOLVE072,541,551.0,1.0,0.015,948.8,59280.0,26.2,20.2,7526.0,94.0,A,500–1000,39,A,329.0004705882353,A,A,546.0,A
A08470,SOLVE072,551,561.0,1.4,0.0025,818.6,24580.0,20.4,10.0,4350.0,28.8,A,500–1000,39,A,283.24517647058826,A,A,556.0,A
A07519,SOLVE072,561,571.0,9.0,0.011,677.8,48938.54116116503,20.8,5.2,11212.0,34.2,A,500–1000,39,A,233.32677647058821,A,A,566.0,A
A06814,SOLVE072,571,581.0,3.2,0.02,1574.4,17780.0,67.2,9.4,4254.0,19.0,A,1000–2000,39,A,550.5543529411765,A,A,576.0,A
A07989,SOLVE072,581,591.0,1.0,0.007,622.4,28380.0,49.2,8.0,1808.0,19.6,A,500–1000,39,A,222.50955294117642,A,A,586.0,A
A07525,SOLVE072,591,601.0,1.0,0.011,1908.0,48938.54116116503,24.2,7.6,3436.0,28.8,A,1000–2000,39,A,655.8326588235293,A,A,596.0,A
A05920,SOLVE072,601,611.0,29.4,0.036,1744.6,53060.0,32.6,10.0,4756.0,34.8,A,1000–2000,39,A,594.5173647058823,A,A,606.0,A
A06621,SOLVE072,611,621.0,1.0,0.023,1532.0,54840.0,55.0,8.6,1678.0,22.6,A,1000–2000,39,A,534.0749176470587,A,A,616.0,A
A07996,SOLVE072,621,631.0,1.0,0.007,516.6,53280.0,22.6,5.0,478.0,24.8,A,500–1000,39,A,180.78014117647058,A,A,626.0,A
A05715,SOLVE073,271,281.0,8.4,0.04,1072.2,49680.0,20.8,11.4,2102.0,26.6,A,1000–2000,40,A,368.0475294117647,A,A,276.0,A
A04776,SOLVE073,281,291.0,52.4,0.068,1539.0,57440.0,29.4,12.6,9884.0,29.2,A,1000–2000,40,A,517.7469176470587,A,A,286.0,A
A03241,SOLVE073,291,301.0,79.6,0.162,3065.0,91720.0,12.0,19.6,18170.0,44.6,A,2000–4000,40,A,1027.6752,A,A,296.0,A
A05085,SOLVE073,301,311.0,35.8,0.058,1207.4,49080.0,13.4,39.6,6694.0,86.8,A,1000–2000,40,A,405.5191529411765,A,A,306.0,A
A05628,SOLVE073,311,321.0,20.6,0.042,1155.8,46360.0,32.6,15.0,7192.0,26.0,A,1000–2000,40,A,395.9114352941176,A,A,316.0,A
A04731,SOLVE073,321,331.0,7.2,0.07,1058.2,48540.0,26.2,12.2,2828.0,24.8,A,1000–2000,40,A,364.73082352941174,A,A,326.0,A
A05027,SOLVE073,331,341.0,18.4,0.06,1144.0,60340.0,20.6,16.4,3354.0,30.4,A,1000–2000,40,A,389.91717647058823,A,A,336.0,A
A05901,SOLVE073,341,351.0,7.4,0.036,823.0,47620.0,22.6,12.8,1210.0,36.8,A,500–1000,40,A,283.66560000000004,A,A,346.0,A
A06226,SOLVE073,351,361.0,6.0,0.03,384.2,43320.0,3.0,10.0,172.0,35.2,A,250–500,40,A,130.168,A,A,356.0,A
A06366,SOLVE073,361,371.0,7.6,0.027,393.8,48600.0,3.4,12.4,132.0,34.6,A,250–500,40,A,133.11331764705884,A,A,366.0,A
A05347,SOLVE073,371,381.0,6.2,0.05,2726.0,35480.0,7.4,11.2,1328.0,34.6,A,2000–4000,40,A,930.0188235294117,A,A,376.0,A
A05175,SOLVE074,481,491.0,5.2,0.054,3204.0,35120.0,51.0,6.4,14604.0,29.6,A,2000–4000,41,A,1102.593694117647,A,A,486.0,A
A06084,SOLVE074,491,501.0,6.2,0.032,1541.4,63520.0,98.6,4.6,29640.0,39.2,A,1000–2000,41,A,545.1707294117647,A,A,496.0,A
A06780,SOLVE074,501,511.0,8.4,0.02,1113.2,71180.0,23.8,4.0,22140.0,39.6,A,1000–2000,41,A,382.66729411764703,A,A,506.0,A
A06854,SOLVE074,511,521.0,4.8,0.019,845.0,39280.0,62.4,4.2,2448.0,39.4,A,500–1000,41,A,300.26945882352936,A,A,516.0,A
A06910,SOLVE074,521,531.0,4.4,0.018,637.0,57840.0,27.2,4.0,942.0,31.8,A,500–1000,41,A,221.95397647058823,A,A,526.0,A
A06647,SOLVE074,531,541.0,5.6,0.022,816.8,31920.0,22.0,4.4,7188.0,26.2,A,500–1000,41,A,281.88649411764703,A,A,536.0,A
A05399,SOLVE074,541,551.0,10.0,0.048,1754.8,46280.0,27.4,3.0,3672.0,27.8,A,1000–2000,41,A,601.9196235294118,A,A,546.0,A
A06104,SOLVE074,551,561.0,11.2,0.032,735.8,53640.0,17.2,3.0,4990.0,28.0,A,500–1000,41,A,251.78719999999998,A,A,556.0,A
A05993,SOLVE074,561,571.0,21.6,0.034,1092.8,32520.0,10.6,3.0,9152.0,23.4,A,1000–2000,41,A,369.49816470588235,A,A,566.0,A
A04827,SOLVE074,571,581.0,30.0,0.066,1158.0,56940.0,132.8,3.0,23472.0,26.2,A,1000–2000,41,A,415.45242352941176,A,A,576.0,A
A06112,SOLVE074,581,591.0,17.2,0.032,710.8,56960.0,15.4,3.0,9328.0,31.4,A,500–1000,41,A,241.32367058823527,A,A,586.0,A
A04951,SOLVE074,591,601.0,18.4,0.062,1623.8,32740.0,94.2,4.4,2316.0,24.2,A,1000–2000,41,A,569.1999058823529,A,A,596.0,A
A07592,SOLVE074,601,611.0,19.8,0.01,212.6,43080.0,3.0,3.0,740.0,20.2,A,100–250,41,A,68.04658823529411,A,A,606.0,A
A07087,SOLVE074,611,621.0,10.8,0.016,550.0,47860.0,7.6,5.6,846.0,32.0,A,500–1000,41,A,186.4641882352941,A,A,616.0,A
A06319,SOLVE074,621,631.0,10.6,0.028,2719.0,50320.0,34.4,3.0,4242.0,32.6,A,2000–4000,41,A,932.2052705882353,A,A,626.0,A
A07092,SOLVE074,631,641.0,7.6,0.016,619.4,48300.0,12.0,3.0,1948.0,45.4,A,500–1000,41,A,211.9018352941176,A,A,636.0,A
A07572,SOLVE074,641,649.6,13.74418605,0.010697674,116.0465116,28830.23256,6.23255814,3.0,7208.139535,67.62790698,A,100–250,41,B,37.3568700306353,B,B,645.3,A
A04958,SOLVE076,281,291.0,6.8,0.062,2096.0,59180.0,17.4,14.0,2730.0,31.0,A,2000–4000,42,A,717.0422588235292,A,A,286.0,A
A04903,SOLVE076,291,301.0,5.6,0.064,2160.0,63640.0,22.6,14.2,2544.0,31.6,A,2000–4000,42,A,740.2896941176471,A,A,296.0,A
A06225,SOLVE076,301,311.0,10.2,0.03,1132.0,45180.0,43.2,13.6,1686.0,38.4,A,1000–2000,42,A,392.7256470588235,A,A,306.0,A
A05146,SOLVE076,311,321.0,3.2,0.056,1452.0,41500.0,21.8,10.4,2932.0,23.2,A,1000–2000,42,A,499.18701176470586,A,A,316.0,A
A03619,SOLVE076,321,331.0,4.2,0.132,1302.0,58980.0,15.4,18.4,14872.0,32.0,A,1000–2000,42,A,446.4107294117647,A,A,326.0,A
A05090,SOLVE076,331,341.0,23.4,0.058,471.2,33980.0,9.2,10.2,4462.0,34.0,A,250–500,42,A,156.66503529411764,A,A,336.0,A
A04693,SOLVE076,341,351.0,4.8,0.072,876.2,61640.0,15.0,11.8,3562.0,38.6,A,500–1000,42,A,300.8864941176471,A,A,346.0,A
A04790,SOLVE076,351,361.0,7.6,0.068,1274.2,66200.0,19.6,16.0,6346.0,38.6,A,1000–2000,42,A,436.92338823529406,A,A,356.0,A
A03809,SOLVE076,361,371.0,4.8,0.116,1855.6,68320.0,42.6,13.6,2364.0,36.4,A,1000–2000,42,A,640.8877176470587,A,A,366.0,A
A05276,SOLVE076,371,381.0,6.6,0.052,781.6,60540.0,7.0,10.8,522.0,43.8,A,500–1000,42,A,266.4474352941176,A,A,376.0,A
A05033,SOLVE076,381,391.0,4.0,0.06,1491.0,71260.0,9.2,18.4,1368.0,45.6,A,1000–2000,42,A,509.61835294117645,A,A,386.0,A
A04296,SOLVE076,391,400.2,4.043478261,0.089130435,2025.869565,62808.69565,16.26086957,19.08695652,3436.956522,44.0,A,2000–4000,42,A,693.5927364997411,A,A,395.6,A
A08136,SOLVE077,351,361.0,14.4,0.006,455.0,44560.0,3.0,14.2,22246.0,35.4,A,250–500,43,A,152.14465882352937,A,A,356.0,A
A06875,SOLVE077,361,371.0,9.8,0.019,342.0,19680.0,3.0,13.8,10976.0,29.2,A,250–500,43,A,114.78475294117646,A,A,366.0,A
A08448,SOLVE077,371,381.0,7.8,0.0025,181.4,7200.0,3.0,11.0,1854.0,22.6,A,100–250,43,A,60.50635294117646,A,A,376.0,A
